"grid","nfta10","grid.1","nfta15","grid.2","nfta20","grid.3","nfta25","grid.4","nfta30","grid.5","nfta35","grid.6","nfta40","grid.7","nfta45","grid.8","nfta50","grid.9","nfta55","grid.10","nfta60","grid.11","nfta65","grid.12","nfta70","grid.13","nfta75","grid.14","nfta80","grid.15","nfta85","grid.16","nfta90"
NA,NA,NA,NA,NA,NA,0.221,949.518445818184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271,156.831306501256,0.271,93.0331468670833,0.271,39.6481062198738,0.271,25.8475782037028,0.271,21.2435928012962,0.271,8.55475078102813
NA,NA,NA,NA,NA,NA,0.222,950.590926426684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,158.31206357235,0.272,93.4177531836224,0.272,40.0147862747535,0.272,23.6774943778247,0.272,20.4958768378509,0.272,8.30374294376835
NA,NA,NA,NA,NA,NA,0.223,960.875632984996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273,155.088196307019,0.273,92.9315104323386,0.273,41.5680267013736,0.273,24.1054565166164,0.273,22.4154009717802,0.273,8.81764900509617
NA,NA,NA,NA,NA,NA,0.224,964.811497941417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274,158.867940309388,0.274,93.3503510174008,0.274,41.5780369086266,0.274,28.0775296309741,0.274,23.1075449923037,0.274,8.59709555162133
NA,NA,NA,NA,NA,NA,0.225,972.196845671176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,155.473483528209,0.275,95.9513297948678,0.275,41.7619197682511,0.275,27.8629984488221,0.275,21.1422509619262,0.275,9.44183516333007
NA,NA,NA,NA,NA,NA,0.226,979.064485989054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,160.107348233063,0.276,95.9882062261017,0.276,41.2777550182275,0.276,24.8583818989727,0.276,23.1607497565605,0.276,9.17600980121942
NA,NA,NA,NA,NA,NA,0.227,980.634118418008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,163.128830513441,0.277,97.8325772303722,0.277,43.8313699173359,0.277,29.823099020985,0.277,23.0469051351557,0.277,9.45883867063414
NA,NA,NA,NA,NA,NA,0.228,981.247857789005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278,163.693370216126,0.278,97.8104618386354,0.278,46.0771203800182,0.278,25.5461304810285,0.278,23.0431562373409,0.278,9.64218010810649
NA,NA,NA,NA,NA,NA,0.229,986.679960220262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279,164.172589331047,0.279,95.5870912991602,0.279,45.2482996734837,0.279,28.8457182556971,0.279,23.0528083025074,0.279,9.80084009710691
NA,NA,NA,NA,NA,NA,0.23,993.247978874281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,164.91645846179,0.28,93.8731062008429,0.28,46.9054076475718,0.28,30.6513211062153,0.28,21.9396163163023,0.28,10.0168642389122
NA,NA,NA,NA,NA,NA,0.231,992.693220744304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281,166.547450431852,0.281,94.5295950630897,0.281,48.5081818322283,0.281,29.0288152527219,0.281,22.8780672441092,0.281,10.0382909393315
NA,NA,NA,NA,NA,NA,0.232,1003.28334024876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282,173.256245365316,0.282,99.9644241101246,0.282,49.5820351319072,0.282,29.3880754417081,0.282,23.1747697312975,0.282,9.73602382823258
NA,NA,NA,NA,NA,NA,0.233,1006.84234040228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,171.736725502786,0.283,94.8431552665488,0.283,50.3543563129617,0.283,31.5387076642948,0.283,22.3424117885585,0.283,10.1398189972316
NA,NA,NA,NA,NA,NA,0.234,1015.98680655055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284,172.394263069443,0.284,100.931884184468,0.284,51.9043275366247,0.284,31.7909997734595,0.284,23.3137404978278,0.284,10.4350232152852
NA,NA,NA,NA,NA,NA,0.235,1016.11734880272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285,174.884092149202,0.285,101.723925586487,0.285,48.7826935053884,0.285,30.9778127478921,0.285,24.7163246285986,0.285,10.4332273870197
NA,NA,NA,NA,NA,NA,0.236,1021.46878745801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,177.07963035036,0.286,103.520864828256,0.286,52.7080779186309,0.286,32.3820210898569,0.286,24.7244306165499,0.286,10.1609040413685
NA,NA,NA,NA,NA,NA,0.237,1029.07834545739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,177.137925603395,0.287,102.375514591243,0.287,53.8863349417341,0.287,32.0820607161081,0.287,23.9895329526109,0.287,10.1845331395107
NA,NA,NA,NA,NA,NA,0.238,1032.22619897202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,177.282773873065,0.288,104.584705223225,0.288,53.591799955398,0.288,31.9473808439299,0.288,25.7562253406145,0.288,10.5853004764074
NA,NA,NA,NA,NA,NA,0.239,1031.52110964544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,179.671322719368,0.289,105.41943450379,0.289,53.4811700560847,0.289,32.4920751153693,0.289,25.7561839627826,0.289,10.5155034422969
NA,NA,NA,NA,NA,NA,0.24,1033.34892114882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,177.101011989456,0.29,105.820004432957,0.29,53.5057435042673,0.29,33.7841937428433,0.29,26.0846680002016,0.29,11.1526593501879
NA,NA,NA,NA,NA,NA,0.241,1036.99668889648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,181.513105420872,0.291,106.854605194574,0.291,56.2681015548213,0.291,37.4266247616969,0.291,26.0917801513694,0.291,11.1737194196839
NA,NA,NA,NA,NA,NA,0.242,1046.96792674926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292,181.707058478855,0.292,107.719599686913,0.292,53.4341820078001,0.292,34.7257084484056,0.292,27.2058406865352,0.292,11.1976187489569
NA,NA,NA,NA,NA,NA,0.243,1047.7895224763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,179.757781015791,0.293,106.604182286227,0.293,54.5392530732829,0.293,35.4186766554387,0.293,27.471008567215,0.293,11.6964988231553
NA,NA,NA,NA,NA,NA,0.244,1050.43094108253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294,183.120189821355,0.294,107.817146981542,0.294,58.8806311611944,0.294,39.2332620259603,0.294,27.7302820304897,0.294,11.7125033162692
NA,NA,NA,NA,NA,NA,0.245,1054.78033256447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,182.125922135307,0.295,105.78345070616,0.295,60.6844432899079,0.295,35.6252794855058,0.295,25.698683957,0.295,11.7289347815196
NA,NA,NA,NA,NA,NA,0.246,1060.03979098129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,181.391729693553,0.296,109.387733204299,0.296,61.9261303546264,0.296,39.986832964944,0.296,27.878440499619,0.296,11.8254256478457
NA,NA,NA,NA,NA,NA,0.247,1066.04198655533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297,186.886821677155,0.297,111.987700886814,0.297,60.3918715138476,0.297,37.3407656337509,0.297,28.1129753082787,0.297,11.3512827121991
NA,NA,NA,NA,NA,NA,0.248,1069.04969031142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,185.871082122139,0.298,113.255921688447,0.298,61.6475602161697,0.298,40.8785913510278,0.298,28.4911381384835,0.298,12.1701275938127
NA,NA,NA,NA,NA,NA,0.249,1074.57000459616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,188.659740715536,0.299,116.462494303006,0.299,63.108874323288,0.299,39.5560474163691,0.299,29.1065714482801,0.299,11.3667922197152
NA,NA,NA,NA,NA,NA,0.25,1086.49906304685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,188.74176379632,0.3,117.107637631419,0.3,59.8962686763242,0.3,39.5602632790342,0.3,27.6896517000887,0.3,11.3706025059371
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,39.570286286552,0.301,28.2324309289804,0.301,11.3763724934483
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,39.8811120636711,0.302,29.0130813134764,0.302,12.5428806773126
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303,40.7257829000201,0.303,30.9152931188768,0.303,12.5592474881867
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304,38.1073723294669,0.304,31.6676371671661,0.304,13.2972220069632
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305,38.984482946988,0.305,31.701913574582,0.305,13.0697186181233
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,41.500443052797,0.306,32.6148137424748,0.306,13.3278687232015
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,39.8708418127596,0.307,32.7578003695363,0.307,14.1182867641597
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308,42.7778654406622,0.308,32.4827651725538,0.308,14.135359114068
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,42.4814649087672,0.309,32.4867316368081,0.309,13.4717368198696
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,42.1180236503142,0.31,32.8468309047611,0.31,14.1704049340482
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311,48.4364486810428,0.311,33.5826895479154,0.311,14.0927126643516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,41.7891832013507,0.312,33.5945077636458,0.312,14.0998842264402
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313,42.0950952903883,0.313,33.5968427285365,0.313,14.3460213071438
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314,44.7792285248491,0.314,34.5276363008841,0.314,14.3293863146167
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315,43.0012259462257,0.315,35.2718430495227,0.315,14.332510342173
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,42.9509090198609,0.316,35.3833495790987,0.316,14.2556580231778
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317,43.8501369028673,0.317,36.5155489458821,0.317,14.7901377461506
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318,44.7722917078115,0.318,37.0339376395924,0.318,14.9490197945387
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319,48.2688700478272,0.319,37.0273611842427,0.319,15.5739363335147
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,47.6066176830571,0.32,37.0309261558987,0.32,15.989636704083
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321,51.0881413277545,0.321,36.1305546455105,0.321,16.0050745245026
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322,46.630194158685,0.322,36.12715453522,0.322,16.5752565099479
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323,47.5439753399784,0.323,37.8369610352337,0.323,17.0192593241294
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,45.8408544163609,0.324,38.0970406852103,0.324,17.4426827635724
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,46.8759694424111,0.325,38.1373457511654,0.325,17.2099057773748
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326,47.5420536832896,0.326,37.6255381824288,0.326,17.2242093753787
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327,48.1355566084526,0.327,39.4420432510756,0.327,18.2616892010783
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328,53.4400620156792,0.328,37.6076290623462,0.328,18.5305902267304
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329,49.8840931436766,0.329,40.0351629595606,0.329,18.5348204586264
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,53.7375320486713,0.33,40.4843535440241,0.33,18.7224347942362
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331,53.7125429421469,0.331,37.6463794782584,0.331,18.7263200150308
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332,53.3831698067056,0.332,37.6249962034319,0.332,19.2349344443229
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333,50.6822871055642,0.333,37.8544245188358,0.333,18.1531531496856
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334,53.6130426253131,0.334,37.9812726317364,0.334,19.2651265527676
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335,54.2278330137693,0.335,39.7065005362934,0.335,19.2691941519639
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,51.3005130538811,0.336,38.0264910144019,0.336,21.0451539389377
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337,50.8344307920266,0.337,39.6639276882072,0.337,19.9035138630238
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338,54.4926998300353,0.338,39.6647290459855,0.338,20.4945458064563
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,55.2325050361554,0.339,39.6454281211694,0.339,21.0290053350171
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,50.7874610605971,0.34,40.5922859523779,0.34,21.6385539602559
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,54.4723268105766,0.341,41.0484777093298,0.341,20.721813998951
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342,51.4646902941167,0.342,41.4142398340562,0.342,20.7231959525346
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343,54.3249338935178,0.343,42.8279735894582,0.343,20.7496764953495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344,54.0605789630324,0.344,42.8040035556989,0.344,21.1362323727993
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,59.3396616394585,0.345,43.666053095158,0.345,21.140786774363
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346,52.266629199583,0.346,43.8092189828713,0.346,22.2490073327913
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,53.4257882454104,0.347,44.1343578981185,0.347,21.7342678801562
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348,56.14571457143,0.348,44.548030979471,0.348,22.8189065465975
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,59.6030720785495,0.349,44.706627347419,0.349,22.835850905255
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,54.5038456610247,0.35,44.6777959770575,0.35,23.0240565234738
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351,55.1031674574731,0.351,45.6838843203072,0.351,23.0379832841036
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352,58.497143957996,0.352,45.996075559013,0.352,23.3911432681702
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353,55.1339765387387,0.353,45.7555996622445,0.353,23.0555202136385
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354,56.0366342996559,0.354,46.0159707677393,0.354,23.3960976585727
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355,57.7314478843968,0.355,46.1290902127731,0.355,23.0331055055988
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356,57.5136062384642,0.356,47.5063548338889,0.356,23.2737614229326
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357,58.4503809287988,0.357,45.4320746799085,0.357,23.2750371144816
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358,58.5274311092245,0.358,45.3961974619689,0.358,23.567589052719
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359,58.4688397189337,0.359,46.9560288828485,0.359,23.2265397602235
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,58.410367596092,0.36,45.8299267502687,0.36,23.2273215029896
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361,58.3494849484609,0.361,47.313055468011,0.361,23.2302273681814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,58.7720957648834,0.362,47.2670832547541,0.362,24.0057553397857
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363,58.7092232011207,0.363,47.6695324847929,0.363,23.2346095421587
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,62.7240882517571,0.364,47.9983374609688,0.364,24.3979184403364
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,62.8424527696899,0.365,47.9593795246119,0.365,23.2363066363167
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366,62.4627458542427,0.366,49.4074897452954,0.366,23.2368707487142
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367,67.141211923427,0.367,49.3580336471617,0.367,23.2383264678253
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368,63.2143326996375,0.368,50.1926680478919,0.368,23.2390438413108
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369,65.246811767544,0.369,51.2322116037773,0.369,23.2405045861006
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,65.1830198913239,0.37,51.5977272810697,0.37,25.4899366199334
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371,65.1255079035819,0.371,52.19688803052,0.371,26.4720875069509
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372,68.1498049106604,0.372,50.9332495404252,0.372,24.7838835552114
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373,63.7552708160354,0.373,51.9899986249836,0.373,23.6362246414595
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374,65.7679990247667,0.374,52.3826975438548,0.374,25.4327315520208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,68.6924194776642,0.375,51.278838954584,0.375,27.5413190910744
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,64.9541103407523,0.376,51.2325080310654,0.376,25.8446088703181
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,65.9629127620094,0.377,53.137919336245,0.377,25.8455089314344
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378,65.1564594939253,0.378,53.6750461042029,0.378,27.5672499766911
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379,65.7823435577926,0.379,54.4139826498956,0.379,26.4189405727909
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,66.2830457921509,0.38,54.309477798703,0.38,28.7960949307635
