"grid","nfta10","grid.1","nfta15","grid.2","nfta20","grid.3","nfta25","grid.4","nfta30","grid.5","nfta35","grid.6","nfta40","grid.7","nfta45","grid.8","nfta50","grid.9","nfta55","grid.10","nfta60","grid.11","nfta65","grid.12","nfta70","grid.13","nfta75","grid.14","nfta80","grid.15","nfta85","grid.16","nfta90"
NA,NA,NA,NA,NA,NA,0.221,565.605434746443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271,24.0686613447549,0.271,7.65245968728915,0.271,0.535013712579021,0.271,3.24821808633364,0.271,13.8455996723281,0.271,5.71505097451155
NA,NA,NA,NA,NA,NA,0.222,568.588277764786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272,26.0072288411263,0.272,8.12276062427257,0.272,0.48041912983035,0.272,2.56005233460918,0.272,13.0182239626595,0.272,5.60771696218317
NA,NA,NA,NA,NA,NA,0.223,568.687014684326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273,32.7961164949622,0.273,8.29689371280339,0.273,0.846783802939901,0.273,3.44518738788168,0.273,15.0025097554029,0.273,4.86722647524729
NA,NA,NA,NA,NA,NA,0.224,573.038237428561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274,33.3228755269888,0.274,8.29717185036653,0.274,0.826995906044851,0.274,2.07524590819503,0.274,18.7291630622945,0.274,4.88174981407725
NA,NA,NA,NA,NA,NA,0.225,576.977619903246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,33.7998185494723,0.275,8.78392972468616,0.275,0.785229919004487,0.275,2.33493763866659,0.275,12.7851722429755,0.275,5.42466837882557
NA,NA,NA,NA,NA,NA,0.226,579.282042900933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,34.4840509422958,0.276,8.63135749917123,0.276,0.86266891860382,0.276,2.7122522691092,0.276,12.7845154308346,0.276,4.21656288183079
NA,NA,NA,NA,NA,NA,0.227,581.696256568646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277,34.7766360035531,0.277,9.04304476792162,0.277,1.38999632460775,0.277,1.81332425220216,0.277,12.2845720863758,0.277,4.8613841372477
NA,NA,NA,NA,NA,NA,0.228,586.847419065139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278,31.9731337758034,0.278,9.22482624776117,0.278,0.952832763011848,0.278,2.02892469249217,0.278,12.2377498619423,0.278,4.8750392591715
NA,NA,NA,NA,NA,NA,0.229,588.651828948458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279,33.4644125988323,0.279,9.80746753196709,0.279,1.0510141586563,0.279,2.18603093254688,0.279,17.8333115250029,0.279,4.66424599914125
NA,NA,NA,NA,NA,NA,0.23,595.528381551605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,37.2316393189521,0.28,10.00520872463,0.28,2.07482211595061,0.28,2.11433033679939,0.28,13.1555494394079,0.28,5.11908107237205
NA,NA,NA,NA,NA,NA,0.231,597.329516183457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281,38.7322186732659,0.281,10.5854139698934,0.281,1.48218796843334,0.281,1.38591774009012,0.281,11.3868224735671,0.281,5.13401288425101
NA,NA,NA,NA,NA,NA,0.232,598.226077193384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282,39.9819890501696,0.282,11.237420978272,0.282,1.69573822988801,0.282,1.49591251160842,0.282,12.3528185371594,0.282,4.51749520449548
NA,NA,NA,NA,NA,NA,0.233,599.766262990744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,38.9204049456181,0.283,11.2228534241808,0.283,1.80191824228315,0.283,1.76716965157359,0.283,11.3694857908802,0.283,4.52845003520835
NA,NA,NA,NA,NA,NA,0.234,602.019116627534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284,40.0702644885325,0.284,12.025918699899,0.284,2.43385593407992,0.284,1.76050827108446,0.284,11.8284593870849,0.284,5.12327788563595
NA,NA,NA,NA,NA,NA,0.235,604.564956340903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285,41.0536458148287,0.285,12.3802215971488,0.285,3.00025633079587,0.285,1.33594007568204,0.285,12.2811992029148,0.285,4.71418584704843
NA,NA,NA,NA,NA,NA,0.236,605.082966644159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,40.5135658438406,0.286,12.6667591973185,0.286,2.3692073313071,0.286,1.72407564821211,0.286,11.228075614538,0.286,5.15420837377508
NA,NA,NA,NA,NA,NA,0.237,609.531622991698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,41.2163848293048,0.287,13.9638685908941,0.287,3.12119275401372,0.287,1.71491240995736,0.287,11.456482092795,0.287,5.18928518317187
NA,NA,NA,NA,NA,NA,0.238,611.932860573212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,40.9034026231939,0.288,14.2184111424381,0.288,3.28231917710266,0.288,1.14277442481013,0.288,11.1997546157036,0.288,4.65518719350141
NA,NA,NA,NA,NA,NA,0.239,611.849729259507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,42.7600137572411,0.289,14.9045211939373,0.289,3.10923721042544,0.289,1.13905525195324,0.289,11.1992042307186,0.289,4.66488061754783
NA,NA,NA,NA,NA,NA,0.24,610.266277149767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,43.8155929087707,0.29,15.2273629000782,0.29,3.55817228696695,0.29,1.28399236266614,0.29,12.5736730993548,0.29,4.86610035231319
NA,NA,NA,NA,NA,NA,0.241,611.616833097631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291,39.6554237321816,0.291,16.2994688933448,0.291,3.65071800268469,0.291,1.08874481515857,0.291,10.3571926853333,0.291,4.52378405060029
NA,NA,NA,NA,NA,NA,0.242,614.014997587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292,42.1574105796067,0.292,16.6596432638844,0.292,3.96274889619843,0.292,0.642257215194805,0.292,9.86348235676121,0.292,4.5343159768
NA,NA,NA,NA,NA,NA,0.243,625.917341014435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,37.6297386827604,0.293,16.9812949667841,0.293,4.46114463099481,0.293,0.698932922364095,0.293,9.28185244231836,0.293,4.39505250958174
NA,NA,NA,NA,NA,NA,0.244,628.384667428422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294,44.9166465283169,0.294,17.7835359421811,0.294,4.20116887333109,0.294,0.626878811615996,0.294,10.1995888543211,0.294,4.56088903439718
NA,NA,NA,NA,NA,NA,0.245,635.232767052894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,46.0094484215574,0.295,18.4166543889828,0.295,4.73023151488636,0.295,0.590469201397384,0.295,8.95208057159122,0.295,4.51150347102286
NA,NA,NA,NA,NA,NA,0.246,637.436825938318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296,46.7126696050189,0.296,18.1979294204456,0.296,4.86400354033537,0.296,0.45670925830597,0.296,7.3418514737094,0.296,4.52094465661202
NA,NA,NA,NA,NA,NA,0.247,645.545897774673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297,46.4521213597191,0.297,18.8542594229027,0.297,4.95116165682942,0.297,0.40683008683905,0.297,9.23198411168841,0.297,4.05238050151165
NA,NA,NA,NA,NA,NA,0.248,643.431339456564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298,39.8958439878333,0.298,18.833812335489,0.298,5.49415845065156,0.298,0.347358503222023,0.298,9.07443732579521,0.298,4.06221121590922
NA,NA,NA,NA,NA,NA,0.249,647.650800409773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.299,46.1328990166117,0.299,19.3082616830926,0.299,5.29992552160297,0.299,0.46330891455554,0.299,8.89528623708529,0.299,4.01893300481842
NA,NA,NA,NA,NA,NA,0.25,650.948544715269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,48.8359074732182,0.3,19.4578268804346,0.3,6.06128226275621,0.3,0.206766346502124,0.3,6.73365127852778,0.3,4.27492504787508
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,0.618429647407679,0.301,8.77257750461744,0.301,4.27194354421047
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302,0.215008697192461,0.302,13.285332603617,0.302,4.28189155036135
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303,0.0661132923894414,0.303,7.10740553944453,0.303,4.29148405199196
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304,0.4435842691258,0.304,8.54538240924965,0.304,4.30104583304624
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305,0.05252897275481,0.305,7.68549161623771,0.305,4.11366638603317
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,0.09425432450531,0.306,8.4230284449724,0.306,4.12277041163603
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307,0.321667573815521,0.307,7.20458041207256,0.307,3.43748268652091
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308,0.0329863683809318,0.308,5.22270091875734,0.308,4.28423774863606
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,0.231635355584477,0.309,7.24550024131473,0.309,3.71167616413162
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.00525464084875749,0.31,6.57428651778965,0.31,3.81663057441363
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311,0.000362441645122657,0.311,6.44068702030969,0.311,3.5663405773092
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,0.000306832573530092,0.312,6.38760232055582,0.312,1.63056909077991
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313,0.00113314122067609,0.313,6.31522485784117,0.313,1.48995118361907
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314,0.00138117320836906,0.314,6.00199678516189,0.314,3.40233405139874
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315,0.00179920399263146,0.315,5.92878209856618,0.315,3.07178091247546
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,0.0515967595438376,0.316,5.93853420050513,0.316,2.99044956283285
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317,0.0392668661751124,0.317,5.70397248912659,0.317,2.95054517431683
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318,0.0473089644902274,0.318,4.76220579928991,0.318,2.82180290461864
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319,0.165822763278909,0.319,5.50962529984545,0.319,2.82925677282928
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.000853450250196314,0.32,4.01676864711603,0.32,2.70409112426418
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321,0.000147364734242859,0.321,4.53851658659171,0.321,2.696485332136
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322,0.208297620031161,0.322,4.52572549858206,0.322,2.5655642030158
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323,0.015468040392861,0.323,4.08671365709578,0.323,2.56726631665477
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,0.0814183484672503,0.324,9.86420319106731,0.324,2.56900999085444
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325,0.506779711242004,0.325,3.95725397449991,0.325,2.57026429796434
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326,0.437330240286632,0.326,3.77912362828563,0.326,2.60038089878069
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327,0.724376776451751,0.327,7.56160601877464,0.327,2.40166436814869
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328,0.512407319569901,0.328,4.07930346442158,0.328,2.40609082119966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329,0.803044646470889,0.329,3.79096490859748,0.329,2.40322204885492
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.653790378323686,0.33,3.96303701050231,0.33,2.35763584662575
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331,0.13048051353188,0.331,3.35615550487816,0.331,2.20661257425374
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332,0.716179036508739,0.332,3.04221702555406,0.332,2.25304918047069
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333,0.797209850745339,0.333,3.02823454995944,0.333,1.66394043508682
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334,1.14268403982374,0.334,3.02126461181519,0.334,1.90173751847208
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335,1.09021434155311,0.335,3.57186908454466,0.335,2.0005273647976
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,0.911119525145279,0.336,3.45609258436016,0.336,1.72877517668935
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337,1.17930061880263,0.337,3.44876442813196,0.337,2.08499614520944
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338,1.3177888963178,0.338,2.83606032546387,0.338,2.08486711732009
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,1.42670814883361,0.339,6.17245726756782,0.339,1.80769326995718
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,1.64031139317533,0.34,5.98761947459666,0.34,1.42450006981103
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,1.36342801565233,0.341,2.56041642988086,0.341,1.89377929816448
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342,0.203361065680609,0.342,2.6738690701735,0.342,1.61155247338175
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343,1.4293315058608,0.343,2.57830296039344,0.343,1.89219442524682
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344,0.554833452277504,0.344,2.43900072298449,0.344,1.75745318597667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,1.95477138448673,0.345,1.99368254655013,0.345,1.7572186911514
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346,1.90110260182666,0.346,2.36826165064368,0.346,1.55685512586757
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,0.639193563254216,0.347,1.60427136196198,0.347,1.67107125447946
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348,0.741889944455093,0.348,2.38124324524401,0.348,1.5741674332453
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,2.46291075322266,0.349,1.73999046250616,0.349,1.51442541935873
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,2.50366419849924,0.35,2.32976625291895,0.35,1.51392642271675
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351,2.6321842991114,0.351,2.10299719745267,0.351,1.54282723213135
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352,2.5405756693616,0.352,1.40685118048949,0.352,1.486785094687
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353,1.44593777479053,0.353,3.40211331315704,0.353,1.48689911831565
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354,1.04168298640759,0.354,3.12613259585718,0.354,1.1822356173853
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355,1.04850677739195,0.355,1.09122297853619,0.355,1.59281595046382
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356,2.95519333652746,0.356,1.56769324157666,0.356,1.59373621679912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357,3.12504367337063,0.357,1.52506874503047,0.357,1.35245994232374
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358,2.6010065879871,0.358,1.2356545556773,0.358,1.35506398084349
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359,3.81561964904479,0.359,0.981789194798148,0.359,1.43475076474794
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,3.27771363040348,0.36,1.27566472365755,0.36,1.48575637038342
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.361,3.392262104576,0.361,1.18484616753535,0.361,1.0279308527939
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,3.9085903610858,0.362,1.07969269235324,0.362,1.13771093793718
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363,2.06488452548014,0.363,0.660399990896611,0.363,1.26500390410797
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,1.70142764487134,0.364,1.00680617812668,0.364,1.10093635785509
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,3.13171554381152,0.365,0.993990793145222,0.365,1.10102763404443
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.366,4.1712286217848,0.366,0.762261779294333,0.366,0.929114697963984
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367,1.77142385866563,0.367,0.777076400418889,0.367,0.929700105476339
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368,4.68732747192302,0.368,1.56626073833983,0.368,0.976232308020164
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369,2.30339276144203,0.369,0.734085082956567,0.369,0.975967269708575
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,4.62751431429651,0.37,0.549919680414914,0.37,0.738768605753957
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371,2.07557717149768,0.371,2.02525942428643,0.371,0.738895081163297
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372,2.10932863002299,0.372,1.75625404470554,0.372,0.827042241292642
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373,5.26743049308864,0.373,0.316807340091212,0.373,0.827069282969811
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374,5.2829596742322,0.374,1.34590465426881,0.374,0.569691287227152
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,2.37060279085007,0.375,0.127981070474801,0.375,0.73319331202272
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,5.54004898374956,0.376,1.01746667580756,0.376,0.66250518255777
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,1.68985172720127,0.377,0.366478278153247,0.377,0.448334492420994
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378,5.85175125308294,0.378,1.25459387980077,0.378,0.448608099661307
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379,6.10981719856638,0.379,0.0956773018956372,0.379,0.216076706187122
